country,city,iso3,year,month,date,currency,hotel_price_usd,meal_price_usd,transport_pass_usd,cost_index,source
South Africa,Cape Town,ZAF,2024,4,2024-04-01,ZAR,211.17,8.89,33.44,111.8,synthetic
South Africa,Cape Town,ZAF,2024,5,2024-05-01,ZAR,170.42,9.36,31.68,95.6,synthetic
South Africa,Cape Town,ZAF,2024,6,2024-06-01,ZAR,229.65,8.92,37.67,120.8,synthetic
South Africa,Cape Town,ZAF,2024,7,2024-07-01,ZAR,263.95,9.1,33.34,133.2,synthetic
South Africa,Cape Town,ZAF,2024,8,2024-08-01,ZAR,221.01,9.67,32.43,116.7,synthetic
South Africa,Cape Town,ZAF,2024,9,2024-09-01,ZAR,183.45,9.6,31.94,101.4,synthetic
South Africa,Cape Town,ZAF,2024,10,2024-10-01,ZAR,189.28,8.21,34.83,102.5,synthetic
South Africa,Cape Town,ZAF,2024,11,2024-11-01,ZAR,219.33,9.46,36.59,117.2,synthetic
South Africa,Cape Town,ZAF,2024,12,2024-12-01,ZAR,212.4,9.2,31.0,111.9,synthetic
South Africa,Cape Town,ZAF,2025,1,2025-01-01,ZAR,186.39,9.49,33.43,102.9,synthetic
South Africa,Cape Town,ZAF,2025,2,2025-02-01,ZAR,168.4,8.36,29.99,92.5,synthetic
South Africa,Cape Town,ZAF,2025,3,2025-03-01,ZAR,197.32,10.2,36.36,109.6,synthetic
South Africa,Cape Town,ZAF,2025,4,2025-04-01,ZAR,161.05,9.85,35.37,94.1,synthetic
South Africa,Cape Town,ZAF,2025,5,2025-05-01,ZAR,166.38,8.91,35.74,94.8,synthetic
South Africa,Cape Town,ZAF,2025,6,2025-06-01,ZAR,237.85,8.36,34.61,122.1,synthetic
Kenya,Nairobi,KEN,2023,1,2023-01-01,KES,36.51,12.9,57.3,57.6,synthetic
Kenya,Nairobi,KEN,2023,2,2023-02-01,KES,42.02,12.89,57.7,59.9,synthetic
Kenya,Nairobi,KEN,2023,3,2023-03-01,KES,40.26,12.44,53.97,57.1,synthetic
Kenya,Nairobi,KEN,2023,4,2023-04-01,KES,37.31,11.36,50.05,52.6,synthetic
Kenya,Nairobi,KEN,2023,5,2023-05-01,KES,37.17,12.42,59.05,57.7,synthetic
Kenya,Nairobi,KEN,2023,6,2023-06-01,KES,45.49,12.98,57.69,61.5,synthetic
Kenya,Nairobi,KEN,2023,7,2023-07-01,KES,44.79,12.68,52.72,58.8,synthetic
Kenya,Nairobi,KEN,2023,8,2023-08-01,KES,50.46,12.71,49.17,59.8,synthetic
Kenya,Nairobi,KEN,2023,9,2023-09-01,KES,38.52,13.46,52.96,57.7,synthetic
Kenya,Nairobi,KEN,2023,10,2023-10-01,KES,39.39,12.65,49.74,55.5,synthetic
Kenya,Nairobi,KEN,2023,11,2023-11-01,KES,39.59,11.22,51.29,53.8,synthetic
Kenya,Nairobi,KEN,2023,12,2023-12-01,KES,49.57,12.51,52.49,60.4,synthetic
Kenya,Nairobi,KEN,2024,1,2024-01-01,KES,39.39,12.2,53.68,56.2,synthetic
Kenya,Nairobi,KEN,2024,2,2024-02-01,KES,40.03,11.71,53.79,55.7,synthetic
Kenya,Nairobi,KEN,2024,3,2024-03-01,KES,37.08,11.08,50.18,52.1,synthetic
Kenya,Nairobi,KEN,2024,4,2024-04-01,KES,42.8,12.53,48.67,56.3,synthetic
Kenya,Nairobi,KEN,2024,5,2024-05-01,KES,33.34,12.16,59.5,55.9,synthetic
Kenya,Nairobi,KEN,2024,6,2024-06-01,KES,44.96,13.21,54.96,60.6,synthetic
Kenya,Nairobi,KEN,2024,7,2024-07-01,KES,47.36,11.26,57.16,59.2,synthetic
Kenya,Nairobi,KEN,2024,8,2024-08-01,KES,44.41,12.88,50.58,58.2,synthetic
Kenya,Nairobi,KEN,2024,9,2024-09-01,KES,38.57,12.5,53.06,56.2,synthetic
Kenya,Nairobi,KEN,2024,10,2024-10-01,KES,39.26,12.05,51.2,55.0,synthetic
Kenya,Nairobi,KEN,2024,11,2024-11-01,KES,42.92,13.02,50.78,57.9,synthetic
Kenya,Nairobi,KEN,2024,12,2024-12-01,KES,47.71,11.7,49.19,57.0,synthetic
Kenya,Nairobi,KEN,2025,1,2025-01-01,KES,41.18,10.99,57.12,56.2,synthetic
Kenya,Nairobi,KEN,2025,2,2025-02-01,KES,37.26,12.09,55.17,55.7,synthetic
Kenya,Nairobi,KEN,2025,3,2025-03-01,KES,39.8,11.64,56.33,56.4,synthetic
Kenya,Nairobi,KEN,2025,4,2025-04-01,KES,38.38,11.32,53.0,54.1,synthetic
Kenya,Nairobi,KEN,2025,5,2025-05-01,KES,42.23,13.48,56.33,60.5,synthetic
Kenya,Nairobi,KEN,2025,6,2025-06-01,KES,41.29,12.61,56.83,58.8,synthetic
Morocco,Marrakesh,MAR,2023,1,2023-01-01,MAD,155.95,15.32,35.84,101.4,synthetic
Morocco,Marrakesh,MAR,2023,2,2023-02-01,MAD,160.77,16.08,42.95,107.2,synthetic
Morocco,Marrakesh,MAR,2023,3,2023-03-01,MAD,139.77,16.52,47.28,101.2,synthetic
Morocco,Marrakesh,MAR,2023,4,2023-04-01,MAD,157.5,15.84,42.23,105.2,synthetic
Morocco,Marrakesh,MAR,2023,5,2023-05-01,MAD,181.96,14.92,41.92,113.4,synthetic
Morocco,Marrakesh,MAR,2023,6,2023-06-01,MAD,175.8,15.38,41.19,111.4,synthetic
Morocco,Marrakesh,MAR,2023,7,2023-07-01,MAD,208.06,17.62,42.63,128.6,synthetic
Morocco,Marrakesh,MAR,2023,8,2023-08-01,MAD,182.16,18.28,40.1,118.4,synthetic
Morocco,Marrakesh,MAR,2023,9,2023-09-01,MAD,149.36,14.21,45.38,100.4,synthetic
Morocco,Marrakesh,MAR,2023,10,2023-10-01,MAD,168.64,18.21,37.32,111.8,synthetic
Morocco,Marrakesh,MAR,2023,11,2023-11-01,MAD,174.77,15.97,43.67,112.9,synthetic
Morocco,Marrakesh,MAR,2023,12,2023-12-01,MAD,163.06,17.3,43.61,110.4,synthetic
Morocco,Marrakesh,MAR,2024,1,2024-01-01,MAD,156.03,16.52,39.12,104.6,synthetic
Morocco,Marrakesh,MAR,2024,2,2024-02-01,MAD,149.26,15.46,35.98,99.0,synthetic
Morocco,Marrakesh,MAR,2024,3,2024-03-01,MAD,167.3,17.04,39.31,110.1,synthetic
Morocco,Marrakesh,MAR,2024,4,2024-04-01,MAD,160.87,15.65,42.29,106.3,synthetic
Morocco,Marrakesh,MAR,2024,5,2024-05-01,MAD,148.66,15.06,44.38,101.2,synthetic
Morocco,Marrakesh,MAR,2024,6,2024-06-01,MAD,186.86,17.83,41.47,120.0,synthetic
Morocco,Marrakesh,MAR,2024,7,2024-07-01,MAD,173.9,17.07,43.16,114.2,synthetic
Morocco,Marrakesh,MAR,2024,8,2024-08-01,MAD,198.74,17.04,39.45,122.7,synthetic
Morocco,Marrakesh,MAR,2024,9,2024-09-01,MAD,154.92,15.74,37.6,102.3,synthetic
Morocco,Marrakesh,MAR,2024,10,2024-10-01,MAD,153.21,17.18,42.02,105.7,synthetic
Morocco,Marrakesh,MAR,2024,11,2024-11-01,MAD,139.66,14.42,46.15,97.2,synthetic
Morocco,Marrakesh,MAR,2024,12,2024-12-01,MAD,186.46,15.28,40.54,115.3,synthetic
Morocco,Marrakesh,MAR,2025,1,2025-01-01,MAD,138.02,17.26,40.2,99.0,synthetic
Morocco,Marrakesh,MAR,2025,2,2025-02-01,MAD,173.64,15.95,45.47,113.1,synthetic
Morocco,Marrakesh,MAR,2025,3,2025-03-01,MAD,159.73,16.71,43.42,108.0,synthetic
Morocco,Marrakesh,MAR,2025,4,2025-04-01,MAD,164.32,16.23,40.66,108.0,synthetic
Morocco,Marrakesh,MAR,2025,5,2025-05-01,MAD,180.5,15.04,41.35,112.8,synthetic
Morocco,Marrakesh,MAR,2025,6,2025-06-01,MAD,188.04,16.28,40.09,117.4,synthetic
Egypt,Cairo,EGY,2023,1,2023-01-01,EGP,151.24,12.69,20.23,89.2,synthetic
Egypt,Cairo,EGY,2023,2,2023-02-01,EGP,172.31,14.61,20.83,101.1,synthetic
Egypt,Cairo,EGY,2023,3,2023-03-01,EGP,140.2,13.01,22.8,86.3,synthetic
Egypt,Cairo,EGY,2023,4,2023-04-01,EGP,151.95,14.68,19.07,92.4,synthetic
Egypt,Cairo,EGY,2023,5,2023-05-01,EGP,166.9,13.63,20.82,97.3,synthetic
Egypt,Cairo,EGY,2023,6,2023-06-01,EGP,201.19,13.78,18.56,110.4,synthetic
Egypt,Cairo,EGY,2023,7,2023-07-01,EGP,203.27,13.13,20.63,110.9,synthetic
Egypt,Cairo,EGY,2023,8,2023-08-01,EGP,240.83,15.31,21.04,129.7,synthetic
Egypt,Cairo,EGY,2023,9,2023-09-01,EGP,164.71,12.52,18.18,93.6,synthetic
Egypt,Cairo,EGY,2023,10,2023-10-01,EGP,182.86,13.49,19.05,102.8,synthetic
Egypt,Cairo,EGY,2023,11,2023-11-01,EGP,163.64,13.26,18.31,94.4,synthetic
Egypt,Cairo,EGY,2023,12,2023-12-01,EGP,198.21,13.41,18.99,108.8,synthetic
Egypt,Cairo,EGY,2024,1,2024-01-01,EGP,155.48,14.61,19.71,93.9,synthetic
Egypt,Cairo,EGY,2024,2,2024-02-01,EGP,163.47,14.67,19.83,97.3,synthetic
Egypt,Cairo,EGY,2024,3,2024-03-01,EGP,162.15,14.56,20.97,97.0,synthetic
Egypt,Cairo,EGY,2024,4,2024-04-01,EGP,163.89,14.23,18.94,96.4,synthetic
Egypt,Cairo,EGY,2024,5,2024-05-01,EGP,154.42,14.82,20.66,94.2,synthetic
Egypt,Cairo,EGY,2024,6,2024-06-01,EGP,206.26,14.4,20.1,114.0,synthetic
Egypt,Cairo,EGY,2024,7,2024-07-01,EGP,210.1,14.96,21.31,117.0,synthetic
Egypt,Cairo,EGY,2024,8,2024-08-01,EGP,197.41,15.34,20.35,112.2,synthetic
Egypt,Cairo,EGY,2024,9,2024-09-01,EGP,174.23,14.4,20.38,101.3,synthetic
Egypt,Cairo,EGY,2024,10,2024-10-01,EGP,156.08,14.76,24.02,96.0,synthetic
Egypt,Cairo,EGY,2024,11,2024-11-01,EGP,160.87,14.23,19.41,95.3,synthetic
Egypt,Cairo,EGY,2024,12,2024-12-01,EGP,191.24,15.48,19.09,109.5,synthetic
Egypt,Cairo,EGY,2025,1,2025-01-01,EGP,159.55,12.82,18.97,92.3,synthetic
Egypt,Cairo,EGY,2025,2,2025-02-01,EGP,143.18,14.7,23.96,90.8,synthetic
Egypt,Cairo,EGY,2025,3,2025-03-01,EGP,160.98,12.75,21.3,93.6,synthetic
Egypt,Cairo,EGY,2025,4,2025-04-01,EGP,156.2,15.27,19.64,95.3,synthetic
Egypt,Cairo,EGY,2025,5,2025-05-01,EGP,157.46,14.01,21.1,94.3,synthetic
Egypt,Cairo,EGY,2025,6,2025-06-01,EGP,195.39,13.74,19.75,108.5,synthetic
Israel,Tel Aviv,ISR,2023,1,2023-01-01,ILS,71.12,13.42,13.7,56.0,synthetic
Israel,Tel Aviv,ISR,2023,2,2023-02-01,ILS,66.7,14.11,14.0,55.4,synthetic
Israel,Tel Aviv,ISR,2023,3,2023-03-01,ILS,69.44,13.91,13.84,56.2,synthetic
Israel,Tel Aviv,ISR,2023,4,2023-04-01,ILS,64.69,12.12,13.54,51.2,synthetic
Israel,Tel Aviv,ISR,2023,5,2023-05-01,ILS,69.98,14.04,12.29,56.0,synthetic
Israel,Tel Aviv,ISR,2023,6,2023-06-01,ILS,74.63,13.54,13.09,57.3,synthetic
Israel,Tel Aviv,ISR,2023,7,2023-07-01,ILS,68.32,13.48,11.45,54.1,synthetic
Israel,Tel Aviv,ISR,2023,8,2023-08-01,ILS,74.38,14.25,14.83,59.1,synthetic
Israel,Tel Aviv,ISR,2023,9,2023-09-01,ILS,60.53,12.92,13.19,50.7,synthetic
Israel,Tel Aviv,ISR,2023,10,2023-10-01,ILS,76.61,12.79,12.71,56.7,synthetic
Israel,Tel Aviv,ISR,2023,11,2023-11-01,ILS,75.36,12.88,13.82,56.8,synthetic
Israel,Tel Aviv,ISR,2023,12,2023-12-01,ILS,70.95,13.04,11.62,54.5,synthetic
Israel,Tel Aviv,ISR,2024,1,2024-01-01,ILS,61.39,13.84,13.11,52.5,synthetic
Israel,Tel Aviv,ISR,2024,2,2024-02-01,ILS,65.34,12.59,12.95,52.0,synthetic
Israel,Tel Aviv,ISR,2024,3,2024-03-01,ILS,68.67,13.96,10.74,54.8,synthetic
Israel,Tel Aviv,ISR,2024,4,2024-04-01,ILS,62.59,13.31,13.06,52.1,synthetic
Israel,Tel Aviv,ISR,2024,5,2024-05-01,ILS,69.21,13.39,12.87,54.8,synthetic
Israel,Tel Aviv,ISR,2024,6,2024-06-01,ILS,77.07,12.99,14.21,57.8,synthetic
Israel,Tel Aviv,ISR,2024,7,2024-07-01,ILS,75.75,13.13,13.32,57.2,synthetic
Israel,Tel Aviv,ISR,2024,8,2024-08-01,ILS,90.5,12.94,14.04,63.0,synthetic
Israel,Tel Aviv,ISR,2024,9,2024-09-01,ILS,73.66,13.13,12.96,56.2,synthetic
Israel,Tel Aviv,ISR,2024,10,2024-10-01,ILS,65.29,12.98,13.94,53.0,synthetic
Israel,Tel Aviv,ISR,2024,11,2024-11-01,ILS,68.29,13.37,12.12,54.1,synthetic
Israel,Tel Aviv,ISR,2024,12,2024-12-01,ILS,74.23,14.88,12.99,59.4,synthetic
Israel,Tel Aviv,ISR,2025,1,2025-01-01,ILS,62.89,14.31,13.41,54.0,synthetic
Israel,Tel Aviv,ISR,2025,2,2025-02-01,ILS,70.15,13.07,12.86,54.7,synthetic
Israel,Tel Aviv,ISR,2025,3,2025-03-01,ILS,66.14,12.09,13.07,51.5,synthetic
Israel,Tel Aviv,ISR,2025,4,2025-04-01,ILS,68.64,14.64,13.23,56.8,synthetic
Israel,Tel Aviv,ISR,2025,5,2025-05-01,ILS,54.53,13.11,15.67,49.5,synthetic
Israel,Tel Aviv,ISR,2025,6,2025-06-01,ILS,86.04,12.54,13.7,60.4,synthetic
Jordan,Amman,JOR,2023,1,2023-01-01,JOD,102.06,8.15,40.99,69.8,synthetic
Jordan,Amman,JOR,2023,2,2023-02-01,JOD,116.12,8.96,37.48,75.4,synthetic
Jordan,Amman,JOR,2023,3,2023-03-01,JOD,126.9,8.13,45.67,81.4,synthetic
Jordan,Amman,JOR,2023,4,2023-04-01,JOD,103.56,8.18,42.16,70.9,synthetic
Jordan,Amman,JOR,2023,5,2023-05-01,JOD,136.02,8.92,42.57,85.2,synthetic
Jordan,Amman,JOR,2023,6,2023-06-01,JOD,144.25,8.21,39.55,86.2,synthetic
Jordan,Amman,JOR,2023,7,2023-07-01,JOD,130.08,8.08,42.11,81.3,synthetic
Jordan,Amman,JOR,2023,8,2023-08-01,JOD,131.1,8.92,37.23,81.3,synthetic
Jordan,Amman,JOR,2023,9,2023-09-01,JOD,122.88,8.49,44.99,80.2,synthetic
Jordan,Amman,JOR,2023,10,2023-10-01,JOD,123.15,9.4,38.79,79.5,synthetic
Jordan,Amman,JOR,2023,11,2023-11-01,JOD,120.58,8.24,39.77,76.9,synthetic
Jordan,Amman,JOR,2023,12,2023-12-01,JOD,141.02,8.37,37.48,84.4,synthetic
Jordan,Amman,JOR,2024,1,2024-01-01,JOD,106.46,7.52,37.93,69.3,synthetic
Jordan,Amman,JOR,2024,2,2024-02-01,JOD,126.06,7.91,37.04,77.5,synthetic
Jordan,Amman,JOR,2024,3,2024-03-01,JOD,137.24,8.42,41.88,84.6,synthetic
Jordan,Amman,JOR,2024,4,2024-04-01,JOD,126.21,9.1,36.6,79.4,synthetic
Jordan,Amman,JOR,2024,5,2024-05-01,JOD,117.82,7.9,47.97,78.3,synthetic
Jordan,Amman,JOR,2024,6,2024-06-01,JOD,125.67,8.2,37.98,78.2,synthetic
Jordan,Amman,JOR,2024,7,2024-07-01,JOD,126.8,9.46,47.91,84.5,synthetic
Jordan,Amman,JOR,2024,8,2024-08-01,JOD,138.56,8.06,34.55,81.8,synthetic
Jordan,Amman,JOR,2024,9,2024-09-01,JOD,117.69,8.59,39.09,76.0,synthetic
Jordan,Amman,JOR,2024,10,2024-10-01,JOD,122.16,8.96,41.89,79.5,synthetic
Jordan,Amman,JOR,2024,11,2024-11-01,JOD,117.0,8.17,42.87,76.5,synthetic
Jordan,Amman,JOR,2024,12,2024-12-01,JOD,144.19,9.22,43.23,89.2,synthetic
Jordan,Amman,JOR,2025,1,2025-01-01,JOD,106.38,8.0,38.79,70.4,synthetic
Jordan,Amman,JOR,2025,2,2025-02-01,JOD,109.89,9.15,41.97,74.9,synthetic
Jordan,Amman,JOR,2025,3,2025-03-01,JOD,130.59,8.96,41.56,82.8,synthetic
Jordan,Amman,JOR,2025,4,2025-04-01,JOD,131.56,9.0,41.16,83.1,synthetic
Jordan,Amman,JOR,2025,5,2025-05-01,JOD,134.25,8.81,40.09,83.4,synthetic
Jordan,Amman,JOR,2025,6,2025-06-01,JOD,134.39,9.12,44.51,85.6,synthetic
Saudi Arabia,Riyadh,SAU,2023,1,2023-01-01,SAR,147.24,20.63,16.6,99.5,synthetic
Saudi Arabia,Riyadh,SAU,2023,2,2023-02-01,SAR,146.94,21.05,14.25,99.2,synthetic
Saudi Arabia,Riyadh,SAU,2023,3,2023-03-01,SAR,124.05,20.59,15.2,89.6,synthetic
Saudi Arabia,Riyadh,SAU,2023,4,2023-04-01,SAR,140.29,20.5,15.53,96.1,synthetic
Saudi Arabia,Riyadh,SAU,2023,5,2023-05-01,SAR,163.56,22.25,13.77,107.7,synthetic
Saudi Arabia,Riyadh,SAU,2023,6,2023-06-01,SAR,173.87,20.53,13.23,108.7,synthetic
Saudi Arabia,Riyadh,SAU,2023,7,2023-07-01,SAR,162.45,20.78,13.19,104.6,synthetic
Saudi Arabia,Riyadh,SAU,2023,8,2023-08-01,SAR,155.09,21.86,14.46,103.9,synthetic
Saudi Arabia,Riyadh,SAU,2023,9,2023-09-01,SAR,167.82,20.71,14.52,107.1,synthetic
Saudi Arabia,Riyadh,SAU,2023,10,2023-10-01,SAR,151.41,21.25,14.96,101.6,synthetic
Saudi Arabia,Riyadh,SAU,2023,11,2023-11-01,SAR,156.88,22.0,13.97,104.7,synthetic
Saudi Arabia,Riyadh,SAU,2023,12,2023-12-01,SAR,172.19,19.81,13.42,106.9,synthetic
Saudi Arabia,Riyadh,SAU,2024,1,2024-01-01,SAR,140.37,20.12,14.66,95.2,synthetic
Saudi Arabia,Riyadh,SAU,2024,2,2024-02-01,SAR,161.86,20.4,14.51,104.2,synthetic
Saudi Arabia,Riyadh,SAU,2024,3,2024-03-01,SAR,135.5,21.18,13.54,94.6,synthetic
Saudi Arabia,Riyadh,SAU,2024,4,2024-04-01,SAR,154.83,20.7,15.23,102.1,synthetic
Saudi Arabia,Riyadh,SAU,2024,5,2024-05-01,SAR,144.81,20.73,12.98,97.3,synthetic
Saudi Arabia,Riyadh,SAU,2024,6,2024-06-01,SAR,180.85,22.73,14.5,115.7,synthetic
Saudi Arabia,Riyadh,SAU,2024,7,2024-07-01,SAR,209.01,23.43,13.92,127.9,synthetic
Saudi Arabia,Riyadh,SAU,2024,8,2024-08-01,SAR,172.75,22.18,13.39,111.1,synthetic
Saudi Arabia,Riyadh,SAU,2024,9,2024-09-01,SAR,161.5,22.04,14.48,106.8,synthetic
Saudi Arabia,Riyadh,SAU,2024,10,2024-10-01,SAR,155.84,23.81,14.39,107.4,synthetic
Saudi Arabia,Riyadh,SAU,2024,11,2024-11-01,SAR,146.38,23.53,15.19,103.5,synthetic
Saudi Arabia,Riyadh,SAU,2024,12,2024-12-01,SAR,172.71,21.58,14.42,110.5,synthetic
Saudi Arabia,Riyadh,SAU,2025,1,2025-01-01,SAR,151.99,19.82,12.69,98.6,synthetic
Saudi Arabia,Riyadh,SAU,2025,2,2025-02-01,SAR,137.23,20.33,13.58,93.9,synthetic
Saudi Arabia,Riyadh,SAU,2025,3,2025-03-01,SAR,155.22,21.36,14.42,103.1,synthetic
Saudi Arabia,Riyadh,SAU,2025,4,2025-04-01,SAR,133.25,20.98,14.81,93.8,synthetic
Saudi Arabia,Riyadh,SAU,2025,5,2025-05-01,SAR,154.75,20.64,14.38,101.7,synthetic
Saudi Arabia,Riyadh,SAU,2025,6,2025-06-01,SAR,208.44,21.55,13.53,124.4,synthetic
Russia,Moscow,RUS,2023,1,2023-01-01,RUB,110.18,12.84,36.18,79.0,synthetic
Russia,Moscow,RUS,2023,2,2023-02-01,RUB,122.91,13.17,36.11,84.6,synthetic
Russia,Moscow,RUS,2023,3,2023-03-01,RUB,125.17,14.36,36.31,87.6,synthetic
Russia,Moscow,RUS,2023,4,2023-04-01,RUB,128.54,13.19,38.03,87.7,synthetic
Russia,Moscow,RUS,2023,5,2023-05-01,RUB,128.31,14.34,38.39,89.6,synthetic
Russia,Moscow,RUS,2023,6,2023-06-01,RUB,156.51,13.55,37.19,99.1,synthetic
Russia,Moscow,RUS,2023,7,2023-07-01,RUB,162.19,13.09,34.96,99.8,synthetic
Russia,Moscow,RUS,2023,8,2023-08-01,RUB,151.64,13.97,34.46,96.9,synthetic
Russia,Moscow,RUS,2023,9,2023-09-01,RUB,123.82,13.55,30.9,83.7,synthetic
Russia,Moscow,RUS,2023,10,2023-10-01,RUB,122.37,13.5,36.15,85.0,synthetic
Russia,Moscow,RUS,2023,11,2023-11-01,RUB,138.67,12.63,34.45,89.4,synthetic
Russia,Moscow,RUS,2023,12,2023-12-01,RUB,118.24,13.23,35.55,82.7,synthetic
Russia,Moscow,RUS,2024,1,2024-01-01,RUB,119.48,14.53,38.77,86.6,synthetic
Russia,Moscow,RUS,2024,2,2024-02-01,RUB,125.34,13.33,39.19,87.0,synthetic
Russia,Moscow,RUS,2024,3,2024-03-01,RUB,124.36,12.96,32.17,83.4,synthetic
Russia,Moscow,RUS,2024,4,2024-04-01,RUB,120.16,14.25,42.39,87.7,synthetic
Russia,Moscow,RUS,2024,5,2024-05-01,RUB,125.17,13.0,33.53,84.3,synthetic
Russia,Moscow,RUS,2024,6,2024-06-01,RUB,156.07,12.19,37.97,97.0,synthetic
Russia,Moscow,RUS,2024,7,2024-07-01,RUB,159.25,13.98,36.0,100.5,synthetic
Russia,Moscow,RUS,2024,8,2024-08-01,RUB,156.23,13.77,34.57,98.4,synthetic
Russia,Moscow,RUS,2024,9,2024-09-01,RUB,143.0,13.34,38.55,93.9,synthetic
Russia,Moscow,RUS,2024,10,2024-10-01,RUB,100.46,14.67,40.32,79.8,synthetic
Russia,Moscow,RUS,2024,11,2024-11-01,RUB,124.86,14.09,37.99,87.7,synthetic
Russia,Moscow,RUS,2024,12,2024-12-01,RUB,141.79,14.08,34.5,93.1,synthetic
Russia,Moscow,RUS,2025,1,2025-01-01,RUB,118.49,14.55,39.06,86.3,synthetic
Russia,Moscow,RUS,2025,2,2025-02-01,RUB,117.52,13.03,34.91,81.8,synthetic
Russia,Moscow,RUS,2025,3,2025-03-01,RUB,131.86,12.81,37.48,88.1,synthetic
Russia,Moscow,RUS,2025,4,2025-04-01,RUB,132.0,13.56,39.15,90.1,synthetic
Russia,Moscow,RUS,2025,5,2025-05-01,RUB,121.53,13.45,34.06,83.8,synthetic
Russia,Moscow,RUS,2025,6,2025-06-01,RUB,161.64,13.0,37.46,100.4,synthetic
Norway,Oslo,NOR,2023,1,2023-01-01,NOK,147.53,9.07,35.05,87.3,synthetic
Norway,Oslo,NOR,2023,2,2023-02-01,NOK,143.49,11.65,35.0,89.9,synthetic
Norway,Oslo,NOR,2023,3,2023-03-01,NOK,140.77,10.48,29.9,85.0,synthetic
Norway,Oslo,NOR,2023,4,2023-04-01,NOK,146.29,10.81,34.04,89.3,synthetic
Norway,Oslo,NOR,2023,5,2023-05-01,NOK,125.06,9.42,37.81,79.9,synthetic
Norway,Oslo,NOR,2023,6,2023-06-01,NOK,179.47,9.17,32.67,99.3,synthetic
Norway,Oslo,NOR,2023,7,2023-07-01,NOK,166.43,9.86,37.53,97.1,synthetic
Norway,Oslo,NOR,2023,8,2023-08-01,NOK,188.9,9.92,31.12,103.8,synthetic
Norway,Oslo,NOR,2023,9,2023-09-01,NOK,129.77,9.96,31.09,80.2,synthetic
Norway,Oslo,NOR,2023,10,2023-10-01,NOK,142.57,9.83,31.59,85.3,synthetic
Norway,Oslo,NOR,2023,11,2023-11-01,NOK,133.29,9.6,35.53,82.6,synthetic
Norway,Oslo,NOR,2023,12,2023-12-01,NOK,189.03,10.01,34.5,105.2,synthetic
Norway,Oslo,NOR,2024,1,2024-01-01,NOK,136.52,9.03,33.09,82.1,synthetic
Norway,Oslo,NOR,2024,2,2024-02-01,NOK,149.95,9.85,29.27,87.4,synthetic
Norway,Oslo,NOR,2024,3,2024-03-01,NOK,136.07,10.35,34.51,84.6,synthetic
Norway,Oslo,NOR,2024,4,2024-04-01,NOK,128.73,11.02,34.25,82.7,synthetic
Norway,Oslo,NOR,2024,5,2024-05-01,NOK,149.66,9.88,33.44,88.9,synthetic
Norway,Oslo,NOR,2024,6,2024-06-01,NOK,164.09,10.88,36.73,97.5,synthetic
Norway,Oslo,NOR,2024,7,2024-07-01,NOK,185.69,9.99,31.91,102.9,synthetic
Norway,Oslo,NOR,2024,8,2024-08-01,NOK,192.04,9.17,35.0,105.2,synthetic
Norway,Oslo,NOR,2024,9,2024-09-01,NOK,126.15,8.47,35.08,77.7,synthetic
Norway,Oslo,NOR,2024,10,2024-10-01,NOK,135.79,8.5,35.62,81.8,synthetic
Norway,Oslo,NOR,2024,11,2024-11-01,NOK,169.82,10.46,33.7,98.0,synthetic
Norway,Oslo,NOR,2024,12,2024-12-01,NOK,174.35,10.17,37.02,100.6,synthetic
Norway,Oslo,NOR,2025,1,2025-01-01,NOK,141.2,9.67,35.04,85.7,synthetic
Norway,Oslo,NOR,2025,2,2025-02-01,NOK,151.62,9.58,34.03,89.4,synthetic
Norway,Oslo,NOR,2025,3,2025-03-01,NOK,161.22,10.35,35.47,95.0,synthetic
Norway,Oslo,NOR,2025,4,2025-04-01,NOK,165.16,9.43,38.22,96.1,synthetic
Norway,Oslo,NOR,2025,5,2025-05-01,NOK,151.49,11.55,31.45,91.6,synthetic
Norway,Oslo,NOR,2025,6,2025-06-01,NOK,164.62,9.9,35.27,95.6,synthetic
Sweden,Stockholm,SWE,2023,1,2023-01-01,SEK,180.11,7.57,43.38,100.9,synthetic
Sweden,Stockholm,SWE,2023,2,2023-02-01,SEK,187.26,8.32,40.05,103.8,synthetic
Sweden,Stockholm,SWE,2023,3,2023-03-01,SEK,173.58,7.99,41.26,98.2,synthetic
Sweden,Stockholm,SWE,2023,4,2023-04-01,SEK,170.92,7.62,36.59,94.8,synthetic
Sweden,Stockholm,SWE,2023,5,2023-05-01,SEK,160.24,8.14,39.41,92.4,synthetic
Sweden,Stockholm,SWE,2023,6,2023-06-01,SEK,208.12,8.27,37.75,111.2,synthetic
Sweden,Stockholm,SWE,2023,7,2023-07-01,SEK,228.58,7.9,38.29,119.0,synthetic
Sweden,Stockholm,SWE,2023,8,2023-08-01,SEK,212.49,7.15,37.3,110.9,synthetic
Sweden,Stockholm,SWE,2023,9,2023-09-01,SEK,183.88,7.19,42.58,101.5,synthetic
Sweden,Stockholm,SWE,2023,10,2023-10-01,SEK,191.11,7.85,40.29,104.6,synthetic
Sweden,Stockholm,SWE,2023,11,2023-11-01,SEK,185.76,7.81,41.89,103.0,synthetic
Sweden,Stockholm,SWE,2023,12,2023-12-01,SEK,193.61,7.8,37.28,104.4,synthetic
Sweden,Stockholm,SWE,2024,1,2024-01-01,SEK,175.17,8.59,38.98,99.0,synthetic
