country,city,platform,year,month,date,avg_rating,rating_count,rating_stddev,recent_review_share_90d,sentiment_score,source
Canada,Vancouver,Tripadvisor,2023,5,2023-05-01,4.37,80213,0.68,0.29,0.63,synthetic
Canada,Vancouver,Booking,2023,5,2023-05-01,4.36,104115,0.65,0.22,0.71,synthetic
Canada,Vancouver,Google,2023,6,2023-06-01,4.59,89249,0.18,0.57,0.7,synthetic
Canada,Vancouver,Tripadvisor,2023,6,2023-06-01,4.44,71767,0.49,0.33,0.62,synthetic
Canada,Vancouver,Booking,2023,6,2023-06-01,4.45,94501,0.47,0.16,0.72,synthetic
Canada,Vancouver,Google,2023,7,2023-07-01,4.44,77131,0.42,0.35,0.75,synthetic
Canada,Vancouver,Tripadvisor,2023,7,2023-07-01,4.39,73822,0.62,0.2,0.7,synthetic
Canada,Vancouver,Booking,2023,7,2023-07-01,4.54,82468,0.42,0.34,0.76,synthetic
Canada,Vancouver,Google,2023,8,2023-08-01,4.45,87802,0.7,0.3,0.72,synthetic
Canada,Vancouver,Tripadvisor,2023,8,2023-08-01,4.58,95031,0.73,0.31,0.74,synthetic
Canada,Vancouver,Booking,2023,8,2023-08-01,4.52,84503,0.51,0.28,0.71,synthetic
Canada,Vancouver,Google,2023,9,2023-09-01,4.52,89873,0.63,0.3,0.73,synthetic
Canada,Vancouver,Tripadvisor,2023,9,2023-09-01,4.33,68981,0.49,0.21,0.68,synthetic
Canada,Vancouver,Booking,2023,9,2023-09-01,4.5,81784,0.81,0.22,0.75,synthetic
Canada,Vancouver,Google,2023,10,2023-10-01,4.45,93951,0.62,0.31,0.64,synthetic
Canada,Vancouver,Tripadvisor,2023,10,2023-10-01,4.4,93989,0.29,0.43,0.73,synthetic
Canada,Vancouver,Booking,2023,10,2023-10-01,4.41,74771,0.88,0.44,0.7,synthetic
Canada,Vancouver,Google,2023,11,2023-11-01,4.46,76623,0.62,0.23,0.73,synthetic
Canada,Vancouver,Tripadvisor,2023,11,2023-11-01,4.56,82111,0.44,0.16,0.79,synthetic
Canada,Vancouver,Booking,2023,11,2023-11-01,4.41,85523,0.36,0.37,0.65,synthetic
Canada,Vancouver,Google,2023,12,2023-12-01,4.46,79692,0.86,0.32,0.83,synthetic
Canada,Vancouver,Tripadvisor,2023,12,2023-12-01,4.49,97273,0.57,0.33,0.81,synthetic
Canada,Vancouver,Booking,2023,12,2023-12-01,4.51,88357,0.55,0.28,0.81,synthetic
Canada,Vancouver,Google,2024,1,2024-01-01,4.54,83327,0.49,0.21,0.81,synthetic
Canada,Vancouver,Tripadvisor,2024,1,2024-01-01,4.4,98511,0.68,0.25,0.78,synthetic
Canada,Vancouver,Booking,2024,1,2024-01-01,4.37,107575,0.65,0.09,0.76,synthetic
Canada,Vancouver,Google,2024,2,2024-02-01,4.51,85100,0.46,0.14,0.88,synthetic
Canada,Vancouver,Tripadvisor,2024,2,2024-02-01,4.4,76107,0.64,0.14,0.65,synthetic
Canada,Vancouver,Booking,2024,2,2024-02-01,4.52,94707,0.54,0.3,0.74,synthetic
Canada,Vancouver,Google,2024,3,2024-03-01,4.45,81509,0.51,0.24,0.69,synthetic
Canada,Vancouver,Tripadvisor,2024,3,2024-03-01,4.52,98000,0.46,0.18,0.75,synthetic
Canada,Vancouver,Booking,2024,3,2024-03-01,4.59,78646,0.58,0.31,0.79,synthetic
Canada,Vancouver,Google,2024,4,2024-04-01,4.43,102144,0.67,0.38,0.74,synthetic
Canada,Vancouver,Tripadvisor,2024,4,2024-04-01,4.51,106766,0.8,0.53,0.82,synthetic
Canada,Vancouver,Booking,2024,4,2024-04-01,4.42,98831,0.71,0.49,0.66,synthetic
Canada,Vancouver,Google,2024,5,2024-05-01,4.49,82378,0.68,0.28,0.77,synthetic
Canada,Vancouver,Tripadvisor,2024,5,2024-05-01,4.37,98249,0.63,0.32,0.78,synthetic
Canada,Vancouver,Booking,2024,5,2024-05-01,4.43,93394,0.62,0.32,0.83,synthetic
Canada,Vancouver,Google,2024,6,2024-06-01,4.46,83603,0.88,0.27,0.65,synthetic
Canada,Vancouver,Tripadvisor,2024,6,2024-06-01,4.41,76290,0.33,0.26,0.7,synthetic
Canada,Vancouver,Booking,2024,6,2024-06-01,4.53,96485,0.69,0.21,0.81,synthetic
Canada,Vancouver,Google,2024,7,2024-07-01,4.54,93957,0.66,0.17,0.82,synthetic
Canada,Vancouver,Tripadvisor,2024,7,2024-07-01,4.56,93186,0.51,0.28,0.76,synthetic
Canada,Vancouver,Booking,2024,7,2024-07-01,4.43,96685,0.64,0.4,0.74,synthetic
Canada,Vancouver,Google,2024,8,2024-08-01,4.4,84320,0.52,0.28,0.79,synthetic
Canada,Vancouver,Tripadvisor,2024,8,2024-08-01,4.57,98716,0.62,0.16,0.8,synthetic
Canada,Vancouver,Booking,2024,8,2024-08-01,4.41,107263,0.36,0.34,0.66,synthetic
Canada,Vancouver,Google,2024,9,2024-09-01,4.46,96880,0.75,0.29,0.77,synthetic
Canada,Vancouver,Tripadvisor,2024,9,2024-09-01,4.42,92353,0.75,0.33,0.68,synthetic
Canada,Vancouver,Booking,2024,9,2024-09-01,4.44,100643,0.44,0.21,0.75,synthetic
Canada,Vancouver,Google,2024,10,2024-10-01,4.43,74067,0.8,0.19,0.7,synthetic
Canada,Vancouver,Tripadvisor,2024,10,2024-10-01,4.42,86505,0.47,0.37,0.71,synthetic
Canada,Vancouver,Booking,2024,10,2024-10-01,4.51,83152,0.92,0.11,0.68,synthetic
Canada,Vancouver,Google,2024,11,2024-11-01,4.56,94813,0.65,0.34,0.81,synthetic
Canada,Vancouver,Tripadvisor,2024,11,2024-11-01,4.47,79312,0.72,0.37,0.81,synthetic
Canada,Vancouver,Booking,2024,11,2024-11-01,4.56,93267,0.42,0.48,0.73,synthetic
Canada,Vancouver,Google,2024,12,2024-12-01,4.48,86946,0.54,0.38,0.75,synthetic
Canada,Vancouver,Tripadvisor,2024,12,2024-12-01,4.49,80929,0.57,0.22,0.73,synthetic
Canada,Vancouver,Booking,2024,12,2024-12-01,4.45,109564,0.56,0.09,0.79,synthetic
Canada,Vancouver,Google,2025,1,2025-01-01,4.48,94840,0.53,0.21,0.84,synthetic
Canada,Vancouver,Tripadvisor,2025,1,2025-01-01,4.46,76262,0.65,0.42,0.74,synthetic
Canada,Vancouver,Booking,2025,1,2025-01-01,4.4,84895,0.46,0.45,0.7,synthetic
Canada,Vancouver,Google,2025,2,2025-02-01,4.36,100797,0.62,0.26,0.63,synthetic
Canada,Vancouver,Tripadvisor,2025,2,2025-02-01,4.39,108919,0.64,0.35,0.71,synthetic
Canada,Vancouver,Booking,2025,2,2025-02-01,4.48,90939,0.57,0.42,0.81,synthetic
Canada,Vancouver,Google,2025,3,2025-03-01,4.38,93947,0.73,0.49,0.78,synthetic
Canada,Vancouver,Tripadvisor,2025,3,2025-03-01,4.41,111098,0.61,0.4,0.74,synthetic
Canada,Vancouver,Booking,2025,3,2025-03-01,4.38,102714,0.75,0.3,0.68,synthetic
Canada,Vancouver,Google,2025,4,2025-04-01,4.36,104259,0.63,0.21,0.66,synthetic
Canada,Vancouver,Tripadvisor,2025,4,2025-04-01,4.47,89896,0.6,0.13,0.8,synthetic
Canada,Vancouver,Booking,2025,4,2025-04-01,4.46,83643,0.23,0.4,0.76,synthetic
Canada,Vancouver,Google,2025,5,2025-05-01,4.47,106341,0.73,0.32,0.72,synthetic
Canada,Vancouver,Tripadvisor,2025,5,2025-05-01,4.43,101222,0.81,0.29,0.79,synthetic
Canada,Vancouver,Booking,2025,5,2025-05-01,4.48,100757,0.96,0.47,0.82,synthetic
Canada,Vancouver,Google,2025,6,2025-06-01,4.41,121702,0.59,0.28,0.6,synthetic
Canada,Vancouver,Tripadvisor,2025,6,2025-06-01,4.48,83828,0.66,0.18,0.83,synthetic
Canada,Vancouver,Booking,2025,6,2025-06-01,4.49,122716,0.45,0.45,0.65,synthetic
Mexico,Mexico City,Google,2023,1,2023-01-01,4.61,125942,0.46,0.17,0.78,synthetic
Mexico,Mexico City,Tripadvisor,2023,1,2023-01-01,4.65,153013,0.64,0.42,0.75,synthetic
Mexico,Mexico City,Booking,2023,1,2023-01-01,4.61,145719,0.65,0.21,0.85,synthetic
Mexico,Mexico City,Google,2023,2,2023-02-01,4.61,121739,0.67,0.3,0.78,synthetic
Mexico,Mexico City,Tripadvisor,2023,2,2023-02-01,4.61,117027,0.54,0.41,0.82,synthetic
Mexico,Mexico City,Booking,2023,2,2023-02-01,4.7,142578,0.51,0.14,0.8,synthetic
Mexico,Mexico City,Google,2023,3,2023-03-01,4.6,122203,0.75,0.4,0.91,synthetic
Mexico,Mexico City,Tripadvisor,2023,3,2023-03-01,4.59,160001,0.84,0.28,0.82,synthetic
Mexico,Mexico City,Booking,2023,3,2023-03-01,4.71,133314,0.58,0.24,0.74,synthetic
Mexico,Mexico City,Google,2023,4,2023-04-01,4.64,122826,0.44,0.34,0.75,synthetic
Mexico,Mexico City,Tripadvisor,2023,4,2023-04-01,4.69,142055,0.54,0.29,0.78,synthetic
Mexico,Mexico City,Booking,2023,4,2023-04-01,4.68,137282,0.64,0.35,0.81,synthetic
Mexico,Mexico City,Google,2023,5,2023-05-01,4.55,149688,0.7,0.25,0.79,synthetic
Mexico,Mexico City,Tripadvisor,2023,5,2023-05-01,4.71,152610,0.52,0.15,0.79,synthetic
Mexico,Mexico City,Booking,2023,5,2023-05-01,4.62,157824,0.49,0.24,0.78,synthetic
Mexico,Mexico City,Google,2023,6,2023-06-01,4.61,134083,0.41,0.41,0.8,synthetic
Mexico,Mexico City,Tripadvisor,2023,6,2023-06-01,4.79,115355,0.84,0.44,0.87,synthetic
Mexico,Mexico City,Booking,2023,6,2023-06-01,4.62,119420,0.46,0.3,0.81,synthetic
Mexico,Mexico City,Google,2023,7,2023-07-01,4.54,171216,0.56,0.31,0.74,synthetic
Mexico,Mexico City,Tripadvisor,2023,7,2023-07-01,4.62,128497,0.6,0.3,0.85,synthetic
Mexico,Mexico City,Booking,2023,7,2023-07-01,4.65,145611,0.6,0.32,0.81,synthetic
Mexico,Mexico City,Google,2023,8,2023-08-01,4.7,139461,0.58,0.28,0.84,synthetic
Mexico,Mexico City,Tripadvisor,2023,8,2023-08-01,4.64,133355,0.52,0.38,0.86,synthetic
Mexico,Mexico City,Booking,2023,8,2023-08-01,4.75,124538,0.7,0.11,0.91,synthetic
Mexico,Mexico City,Google,2023,9,2023-09-01,4.55,118404,0.65,0.24,0.74,synthetic
Mexico,Mexico City,Tripadvisor,2023,9,2023-09-01,4.61,146019,0.46,0.29,0.79,synthetic
Mexico,Mexico City,Booking,2023,9,2023-09-01,4.69,147925,0.32,0.4,0.81,synthetic
Mexico,Mexico City,Google,2023,10,2023-10-01,4.65,119136,0.66,0.56,0.83,synthetic
Mexico,Mexico City,Tripadvisor,2023,10,2023-10-01,4.61,130523,0.38,0.44,0.82,synthetic
Mexico,Mexico City,Booking,2023,10,2023-10-01,4.58,117889,0.6,0.39,0.73,synthetic
Mexico,Mexico City,Google,2023,11,2023-11-01,4.71,132787,0.46,0.25,0.94,synthetic
Mexico,Mexico City,Tripadvisor,2023,11,2023-11-01,4.56,122471,0.74,0.32,0.74,synthetic
Mexico,Mexico City,Booking,2023,11,2023-11-01,4.7,150573,0.65,0.24,0.83,synthetic
Mexico,Mexico City,Google,2023,12,2023-12-01,4.66,113126,0.8,0.47,0.82,synthetic
Mexico,Mexico City,Tripadvisor,2023,12,2023-12-01,4.66,153369,0.89,0.46,0.74,synthetic
Mexico,Mexico City,Booking,2023,12,2023-12-01,4.62,142330,0.53,0.48,0.89,synthetic
Mexico,Mexico City,Google,2024,1,2024-01-01,4.59,142179,0.49,0.28,0.78,synthetic
Mexico,Mexico City,Tripadvisor,2024,1,2024-01-01,4.7,129545,0.21,0.14,0.8,synthetic
Mexico,Mexico City,Booking,2024,1,2024-01-01,4.6,148262,0.44,0.18,0.75,synthetic
Mexico,Mexico City,Google,2024,2,2024-02-01,4.57,135356,0.51,0.37,0.74,synthetic
Mexico,Mexico City,Tripadvisor,2024,2,2024-02-01,4.62,135521,0.72,0.28,0.86,synthetic
Mexico,Mexico City,Booking,2024,2,2024-02-01,4.57,144146,0.51,0.18,0.78,synthetic
Mexico,Mexico City,Google,2024,3,2024-03-01,4.74,130163,0.58,0.17,0.8,synthetic
Mexico,Mexico City,Tripadvisor,2024,3,2024-03-01,4.59,137175,0.54,0.28,0.71,synthetic
Mexico,Mexico City,Booking,2024,3,2024-03-01,4.6,153736,0.4,0.26,0.82,synthetic
Mexico,Mexico City,Google,2024,4,2024-04-01,4.59,150947,0.37,0.39,0.81,synthetic
Mexico,Mexico City,Tripadvisor,2024,4,2024-04-01,4.64,164577,0.55,0.24,0.89,synthetic
Mexico,Mexico City,Booking,2024,4,2024-04-01,4.75,132938,0.58,0.4,0.87,synthetic
Mexico,Mexico City,Google,2024,5,2024-05-01,4.67,158584,0.52,0.34,0.84,synthetic
Mexico,Mexico City,Tripadvisor,2024,5,2024-05-01,4.57,127784,0.5,0.39,0.83,synthetic
Mexico,Mexico City,Booking,2024,5,2024-05-01,4.68,152663,0.66,0.33,0.86,synthetic
Mexico,Mexico City,Google,2024,6,2024-06-01,4.67,120567,0.48,0.2,0.89,synthetic
Mexico,Mexico City,Tripadvisor,2024,6,2024-06-01,4.74,107262,0.83,0.31,0.92,synthetic
Mexico,Mexico City,Booking,2024,6,2024-06-01,4.67,170068,0.63,0.16,0.83,synthetic
Mexico,Mexico City,Google,2024,7,2024-07-01,4.67,141247,0.7,0.29,0.81,synthetic
Mexico,Mexico City,Tripadvisor,2024,7,2024-07-01,4.57,138187,0.63,0.1,0.75,synthetic
Mexico,Mexico City,Booking,2024,7,2024-07-01,4.52,134267,0.78,0.18,0.79,synthetic
Mexico,Mexico City,Google,2024,8,2024-08-01,4.81,170297,0.62,0.39,0.84,synthetic
Mexico,Mexico City,Tripadvisor,2024,8,2024-08-01,4.54,145504,0.66,0.41,0.74,synthetic
Mexico,Mexico City,Booking,2024,8,2024-08-01,4.65,147773,0.58,0.29,0.78,synthetic
Mexico,Mexico City,Google,2024,9,2024-09-01,4.66,148399,0.53,0.37,0.88,synthetic
Mexico,Mexico City,Tripadvisor,2024,9,2024-09-01,4.68,126865,0.61,0.21,0.84,synthetic
Mexico,Mexico City,Booking,2024,9,2024-09-01,4.58,167228,0.72,0.42,0.84,synthetic
Mexico,Mexico City,Google,2024,10,2024-10-01,4.62,137599,0.86,0.28,0.74,synthetic
Mexico,Mexico City,Tripadvisor,2024,10,2024-10-01,4.7,147506,0.83,0.32,0.85,synthetic
Mexico,Mexico City,Booking,2024,10,2024-10-01,4.73,118234,0.51,0.21,0.76,synthetic
Mexico,Mexico City,Google,2024,11,2024-11-01,4.69,135305,0.74,0.34,0.88,synthetic
Mexico,Mexico City,Tripadvisor,2024,11,2024-11-01,4.61,131706,0.61,0.39,0.8,synthetic
Mexico,Mexico City,Booking,2024,11,2024-11-01,4.6,124141,0.63,0.24,0.79,synthetic
Mexico,Mexico City,Google,2024,12,2024-12-01,4.62,137271,0.64,0.36,0.91,synthetic
Mexico,Mexico City,Tripadvisor,2024,12,2024-12-01,4.68,172736,0.48,0.14,0.84,synthetic
Mexico,Mexico City,Booking,2024,12,2024-12-01,4.69,157205,0.78,0.05,0.91,synthetic
Mexico,Mexico City,Google,2025,1,2025-01-01,4.66,126889,0.71,0.32,0.85,synthetic
Mexico,Mexico City,Tripadvisor,2025,1,2025-01-01,4.7,163787,0.38,0.29,0.77,synthetic
Mexico,Mexico City,Booking,2025,1,2025-01-01,4.68,181873,0.41,0.23,0.79,synthetic
Mexico,Mexico City,Google,2025,2,2025-02-01,4.61,163454,0.53,0.37,0.86,synthetic
Mexico,Mexico City,Tripadvisor,2025,2,2025-02-01,4.71,134847,0.81,0.45,0.93,synthetic
Mexico,Mexico City,Booking,2025,2,2025-02-01,4.63,141694,0.45,0.19,0.82,synthetic
Mexico,Mexico City,Google,2025,3,2025-03-01,4.69,180165,0.53,0.3,0.84,synthetic
Mexico,Mexico City,Tripadvisor,2025,3,2025-03-01,4.6,169497,0.65,0.31,0.82,synthetic
Mexico,Mexico City,Booking,2025,3,2025-03-01,4.68,167061,0.47,0.39,0.85,synthetic
Mexico,Mexico City,Google,2025,4,2025-04-01,4.61,160123,0.65,0.41,0.75,synthetic
Mexico,Mexico City,Tripadvisor,2025,4,2025-04-01,4.72,156179,0.52,0.25,0.81,synthetic
Mexico,Mexico City,Booking,2025,4,2025-04-01,4.53,168406,0.9,0.14,0.72,synthetic
Mexico,Mexico City,Google,2025,5,2025-05-01,4.68,154893,0.73,0.29,0.81,synthetic
Mexico,Mexico City,Tripadvisor,2025,5,2025-05-01,4.63,111226,0.43,0.39,0.87,synthetic
Mexico,Mexico City,Booking,2025,5,2025-05-01,4.72,163985,0.26,0.24,0.93,synthetic
Mexico,Mexico City,Google,2025,6,2025-06-01,4.74,181213,0.56,0.17,0.87,synthetic
Mexico,Mexico City,Tripadvisor,2025,6,2025-06-01,4.64,185005,0.63,0.3,0.82,synthetic
Mexico,Mexico City,Booking,2025,6,2025-06-01,4.66,167454,0.49,0.19,0.9,synthetic
Brazil,Rio de Janeiro,Google,2023,1,2023-01-01,4.15,8033,0.51,0.4,0.58,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,1,2023-01-01,3.97,10957,0.61,0.28,0.46,synthetic
Brazil,Rio de Janeiro,Booking,2023,1,2023-01-01,4.05,9696,0.97,0.28,0.51,synthetic
Brazil,Rio de Janeiro,Google,2023,2,2023-02-01,4.02,12646,0.35,0.34,0.5,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,2,2023-02-01,3.97,9399,0.65,0.21,0.5,synthetic
Brazil,Rio de Janeiro,Booking,2023,2,2023-02-01,4.16,10637,0.38,0.22,0.56,synthetic
Brazil,Rio de Janeiro,Google,2023,3,2023-03-01,4.03,10614,0.65,0.47,0.52,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,3,2023-03-01,3.98,11867,0.79,0.32,0.48,synthetic
Brazil,Rio de Janeiro,Booking,2023,3,2023-03-01,4.09,10159,0.29,0.36,0.59,synthetic
Brazil,Rio de Janeiro,Google,2023,4,2023-04-01,4.14,9509,0.63,0.32,0.57,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,4,2023-04-01,4.06,10470,0.63,0.37,0.59,synthetic
Brazil,Rio de Janeiro,Booking,2023,4,2023-04-01,4.01,10208,0.54,0.24,0.42,synthetic
Brazil,Rio de Janeiro,Google,2023,5,2023-05-01,4.06,11023,0.58,0.3,0.55,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,5,2023-05-01,4.14,9898,0.42,0.29,0.66,synthetic
Brazil,Rio de Janeiro,Booking,2023,5,2023-05-01,3.98,11237,0.77,0.06,0.51,synthetic
Brazil,Rio de Janeiro,Google,2023,6,2023-06-01,4.09,10089,0.5,0.24,0.53,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,6,2023-06-01,4.04,9810,0.55,0.42,0.46,synthetic
Brazil,Rio de Janeiro,Booking,2023,6,2023-06-01,3.95,11933,0.57,0.26,0.47,synthetic
Brazil,Rio de Janeiro,Google,2023,7,2023-07-01,4.07,9768,0.68,0.2,0.52,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,7,2023-07-01,3.92,11890,0.57,0.37,0.48,synthetic
Brazil,Rio de Janeiro,Booking,2023,7,2023-07-01,4.09,10414,0.66,0.2,0.48,synthetic
Brazil,Rio de Janeiro,Google,2023,8,2023-08-01,4.05,9573,0.81,0.34,0.49,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,8,2023-08-01,4.04,10590,0.59,0.33,0.52,synthetic
Brazil,Rio de Janeiro,Booking,2023,8,2023-08-01,3.97,7733,0.54,0.36,0.47,synthetic
Brazil,Rio de Janeiro,Google,2023,9,2023-09-01,4.13,10365,0.8,0.42,0.62,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,9,2023-09-01,3.98,10445,0.78,0.33,0.52,synthetic
Brazil,Rio de Janeiro,Booking,2023,9,2023-09-01,3.97,12824,0.48,0.1,0.47,synthetic
Brazil,Rio de Janeiro,Google,2023,10,2023-10-01,3.91,9066,0.98,0.26,0.38,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,10,2023-10-01,4.06,9300,0.73,0.21,0.54,synthetic
Brazil,Rio de Janeiro,Booking,2023,10,2023-10-01,3.98,13675,0.68,0.29,0.48,synthetic
Brazil,Rio de Janeiro,Google,2023,11,2023-11-01,4.02,9472,0.48,0.47,0.48,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,11,2023-11-01,3.93,8965,0.74,0.27,0.46,synthetic
Brazil,Rio de Janeiro,Booking,2023,11,2023-11-01,4.12,9451,0.69,0.23,0.59,synthetic
Brazil,Rio de Janeiro,Google,2023,12,2023-12-01,4.03,10121,0.72,0.37,0.51,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2023,12,2023-12-01,4.03,12424,0.69,0.26,0.48,synthetic
Brazil,Rio de Janeiro,Booking,2023,12,2023-12-01,4.12,10568,0.58,0.31,0.57,synthetic
Brazil,Rio de Janeiro,Google,2024,1,2024-01-01,4.05,12884,0.79,0.35,0.59,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,1,2024-01-01,4.05,12190,0.75,0.4,0.57,synthetic
Brazil,Rio de Janeiro,Booking,2024,1,2024-01-01,4.09,13901,0.52,0.28,0.53,synthetic
Brazil,Rio de Janeiro,Google,2024,2,2024-02-01,4.03,8571,0.81,0.2,0.52,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,2,2024-02-01,3.97,12096,0.48,0.19,0.49,synthetic
Brazil,Rio de Janeiro,Booking,2024,2,2024-02-01,4.01,10482,0.63,0.38,0.46,synthetic
Brazil,Rio de Janeiro,Google,2024,3,2024-03-01,3.99,11289,0.68,0.45,0.44,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,3,2024-03-01,4.03,12846,0.9,0.2,0.48,synthetic
Brazil,Rio de Janeiro,Booking,2024,3,2024-03-01,4.08,10477,0.49,0.32,0.62,synthetic
Brazil,Rio de Janeiro,Google,2024,4,2024-04-01,3.97,13282,0.51,0.33,0.57,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,4,2024-04-01,4.07,10856,0.71,0.28,0.56,synthetic
Brazil,Rio de Janeiro,Booking,2024,4,2024-04-01,4.04,12421,0.39,0.2,0.45,synthetic
Brazil,Rio de Janeiro,Google,2024,5,2024-05-01,4.05,9191,0.5,0.19,0.6,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,5,2024-05-01,3.99,9519,0.64,0.47,0.49,synthetic
Brazil,Rio de Janeiro,Booking,2024,5,2024-05-01,4.05,13001,0.73,0.34,0.5,synthetic
Brazil,Rio de Janeiro,Google,2024,6,2024-06-01,4.08,9419,0.51,0.44,0.61,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,6,2024-06-01,4.08,8651,0.42,0.23,0.53,synthetic
Brazil,Rio de Janeiro,Booking,2024,6,2024-06-01,3.98,10925,0.87,0.34,0.5,synthetic
Brazil,Rio de Janeiro,Google,2024,7,2024-07-01,3.99,9043,0.42,0.13,0.5,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,7,2024-07-01,4.08,9953,0.62,0.45,0.64,synthetic
Brazil,Rio de Janeiro,Booking,2024,7,2024-07-01,4.1,11021,0.71,0.44,0.45,synthetic
Brazil,Rio de Janeiro,Google,2024,8,2024-08-01,4.14,10522,0.52,0.26,0.59,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,8,2024-08-01,3.99,10873,0.68,0.32,0.51,synthetic
Brazil,Rio de Janeiro,Booking,2024,8,2024-08-01,4.03,12195,0.76,0.4,0.54,synthetic
Brazil,Rio de Janeiro,Google,2024,9,2024-09-01,4.11,12434,1.0,0.42,0.55,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,9,2024-09-01,4.0,10905,0.55,0.35,0.46,synthetic
Brazil,Rio de Janeiro,Booking,2024,9,2024-09-01,4.13,9380,0.36,0.29,0.52,synthetic
Brazil,Rio de Janeiro,Google,2024,10,2024-10-01,3.98,10397,0.49,0.3,0.46,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,10,2024-10-01,4.02,11251,0.75,0.45,0.52,synthetic
Brazil,Rio de Janeiro,Booking,2024,10,2024-10-01,4.07,11010,0.67,0.34,0.6,synthetic
Brazil,Rio de Janeiro,Google,2024,11,2024-11-01,3.94,10941,0.65,0.3,0.42,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,11,2024-11-01,3.98,12347,0.49,0.12,0.53,synthetic
Brazil,Rio de Janeiro,Booking,2024,11,2024-11-01,4.08,11101,0.46,0.29,0.6,synthetic
Brazil,Rio de Janeiro,Google,2024,12,2024-12-01,3.96,9145,0.51,0.3,0.45,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2024,12,2024-12-01,4.09,12728,0.64,0.36,0.56,synthetic
Brazil,Rio de Janeiro,Booking,2024,12,2024-12-01,4.05,9510,0.45,0.16,0.52,synthetic
Brazil,Rio de Janeiro,Google,2025,1,2025-01-01,4.07,9988,0.61,0.21,0.48,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2025,1,2025-01-01,4.02,10466,0.69,0.28,0.55,synthetic
Brazil,Rio de Janeiro,Booking,2025,1,2025-01-01,4.03,11503,0.88,0.14,0.58,synthetic
Brazil,Rio de Janeiro,Google,2025,2,2025-02-01,4.15,13203,0.55,0.44,0.56,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2025,2,2025-02-01,4.01,11528,0.51,0.21,0.56,synthetic
Brazil,Rio de Janeiro,Booking,2025,2,2025-02-01,4.01,12048,0.38,0.3,0.45,synthetic
Brazil,Rio de Janeiro,Google,2025,3,2025-03-01,3.98,11933,0.76,0.34,0.52,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2025,3,2025-03-01,4.05,11604,0.72,0.24,0.56,synthetic
Brazil,Rio de Janeiro,Booking,2025,3,2025-03-01,4.13,10870,0.5,0.25,0.49,synthetic
Brazil,Rio de Janeiro,Google,2025,4,2025-04-01,4.03,13980,0.44,0.43,0.49,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2025,4,2025-04-01,4.18,11102,0.58,0.21,0.56,synthetic
Brazil,Rio de Janeiro,Booking,2025,4,2025-04-01,4.13,12780,0.75,0.17,0.6,synthetic
Brazil,Rio de Janeiro,Google,2025,5,2025-05-01,4.0,10151,0.64,0.32,0.5,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2025,5,2025-05-01,4.1,13359,0.82,0.18,0.62,synthetic
Brazil,Rio de Janeiro,Booking,2025,5,2025-05-01,4.17,11560,0.35,0.16,0.56,synthetic
Brazil,Rio de Janeiro,Google,2025,6,2025-06-01,4.17,12116,0.51,0.23,0.52,synthetic
Brazil,Rio de Janeiro,Tripadvisor,2025,6,2025-06-01,4.11,11958,0.91,0.36,0.59,synthetic
Brazil,Rio de Janeiro,Booking,2025,6,2025-06-01,4.04,10508,0.47,0.16,0.57,synthetic
Argentina,Buenos Aires,Google,2023,1,2023-01-01,4.2,51818,0.42,0.33,0.59,synthetic
Argentina,Buenos Aires,Tripadvisor,2023,1,2023-01-01,4.24,49095,0.69,0.46,0.64,synthetic
Argentina,Buenos Aires,Booking,2023,1,2023-01-01,4.24,57391,0.88,0.34,0.65,synthetic
Argentina,Buenos Aires,Google,2023,2,2023-02-01,4.19,48715,0.42,0.43,0.54,synthetic
Argentina,Buenos Aires,Tripadvisor,2023,2,2023-02-01,4.23,56387,0.74,0.25,0.58,synthetic
