country,city,iso3,year,month,date,intl_arrivals,hotel_occupancy_rate_pct,peak_crowding_index,season,events_flag,source
Morocco,Marrakesh,MAR,2025,1,2025-01-01,231983,49.1,19.5,Low,False,synthetic
Morocco,Marrakesh,MAR,2025,2,2025-02-01,204019,61.6,25.0,Low,False,synthetic
Morocco,Marrakesh,MAR,2025,3,2025-03-01,194602,65.0,39.7,Low,False,synthetic
Morocco,Marrakesh,MAR,2025,4,2025-04-01,279904,92.7,82.8,Shoulder,False,synthetic
Morocco,Marrakesh,MAR,2025,5,2025-05-01,289130,80.9,63.3,Shoulder,False,synthetic
Morocco,Marrakesh,MAR,2025,6,2025-06-01,351757,98.0,90.9,High,False,synthetic
Egypt,Cairo,EGY,2023,1,2023-01-01,382571,35.6,26.5,Low,True,synthetic
Egypt,Cairo,EGY,2023,2,2023-02-01,275890,35.6,6.5,Low,False,synthetic
Egypt,Cairo,EGY,2023,3,2023-03-01,325298,33.3,12.5,Low,False,synthetic
Egypt,Cairo,EGY,2023,4,2023-04-01,359370,55.3,42.7,Shoulder,False,synthetic
Egypt,Cairo,EGY,2023,5,2023-05-01,286559,49.3,29.7,Shoulder,False,synthetic
Egypt,Cairo,EGY,2023,6,2023-06-01,578524,72.1,78.3,High,False,synthetic
Egypt,Cairo,EGY,2023,7,2023-07-01,630730,61.4,81.6,High,False,synthetic
Egypt,Cairo,EGY,2023,8,2023-08-01,555080,64.4,67.8,High,False,synthetic
Egypt,Cairo,EGY,2023,9,2023-09-01,448953,52.2,45.5,Shoulder,False,synthetic
Egypt,Cairo,EGY,2023,10,2023-10-01,420218,52.5,48.7,Shoulder,False,synthetic
Egypt,Cairo,EGY,2023,11,2023-11-01,223909,35.8,0.0,Low,True,synthetic
Egypt,Cairo,EGY,2023,12,2023-12-01,492393,68.7,81.6,High,False,synthetic
Egypt,Cairo,EGY,2024,1,2024-01-01,384984,34.9,22.2,Low,True,synthetic
Egypt,Cairo,EGY,2024,2,2024-02-01,329984,35.7,15.5,Low,False,synthetic
Egypt,Cairo,EGY,2024,3,2024-03-01,290237,38.0,13.4,Low,False,synthetic
Egypt,Cairo,EGY,2024,4,2024-04-01,479773,48.2,53.8,Shoulder,False,synthetic
Egypt,Cairo,EGY,2024,5,2024-05-01,413145,51.3,43.2,Shoulder,False,synthetic
Egypt,Cairo,EGY,2024,6,2024-06-01,518277,58.9,70.6,High,True,synthetic
Egypt,Cairo,EGY,2024,7,2024-07-01,601238,64.8,72.9,High,False,synthetic
Egypt,Cairo,EGY,2024,8,2024-08-01,688458,62.4,72.0,High,True,synthetic
Egypt,Cairo,EGY,2024,9,2024-09-01,502386,57.6,64.6,Shoulder,False,synthetic
Egypt,Cairo,EGY,2024,10,2024-10-01,413342,42.4,32.4,Shoulder,False,synthetic
Egypt,Cairo,EGY,2024,11,2024-11-01,281235,35.1,5.4,Low,False,synthetic
Egypt,Cairo,EGY,2024,12,2024-12-01,680102,76.0,99.2,High,False,synthetic
Egypt,Cairo,EGY,2025,1,2025-01-01,244825,37.4,18.2,Low,False,synthetic
Egypt,Cairo,EGY,2025,2,2025-02-01,307034,37.1,17.9,Low,False,synthetic
Egypt,Cairo,EGY,2025,3,2025-03-01,374729,34.9,22.8,Low,False,synthetic
Egypt,Cairo,EGY,2025,4,2025-04-01,371202,52.0,42.8,Shoulder,False,synthetic
Egypt,Cairo,EGY,2025,5,2025-05-01,355881,49.0,32.1,Shoulder,False,synthetic
Egypt,Cairo,EGY,2025,6,2025-06-01,558184,68.3,82.7,High,False,synthetic
Israel,Tel Aviv,ISR,2023,1,2023-01-01,203038,41.5,9.2,Low,False,synthetic
Israel,Tel Aviv,ISR,2023,2,2023-02-01,244766,45.1,18.7,Low,True,synthetic
Israel,Tel Aviv,ISR,2023,3,2023-03-01,268292,44.2,17.6,Low,False,synthetic
Israel,Tel Aviv,ISR,2023,4,2023-04-01,273500,65.8,53.7,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2023,5,2023-05-01,323344,62.8,60.8,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2023,6,2023-06-01,469686,77.0,73.1,High,False,synthetic
Israel,Tel Aviv,ISR,2023,7,2023-07-01,386753,70.3,64.7,High,False,synthetic
Israel,Tel Aviv,ISR,2023,8,2023-08-01,400424,73.5,67.5,High,False,synthetic
Israel,Tel Aviv,ISR,2023,9,2023-09-01,307087,64.4,49.3,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2023,10,2023-10-01,272308,59.9,44.7,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2023,11,2023-11-01,263591,41.8,20.4,Low,False,synthetic
Israel,Tel Aviv,ISR,2023,12,2023-12-01,411540,70.2,65.1,High,False,synthetic
Israel,Tel Aviv,ISR,2024,1,2024-01-01,217653,38.5,10.0,Low,True,synthetic
Israel,Tel Aviv,ISR,2024,2,2024-02-01,178174,48.3,21.2,Low,False,synthetic
Israel,Tel Aviv,ISR,2024,3,2024-03-01,195939,40.4,15.7,Low,True,synthetic
Israel,Tel Aviv,ISR,2024,4,2024-04-01,159872,70.6,41.6,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2024,5,2024-05-01,345869,61.3,51.9,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2024,6,2024-06-01,315293,78.6,73.0,High,True,synthetic
Israel,Tel Aviv,ISR,2024,7,2024-07-01,344391,84.4,73.4,High,False,synthetic
Israel,Tel Aviv,ISR,2024,8,2024-08-01,364971,76.5,60.4,High,False,synthetic
Israel,Tel Aviv,ISR,2024,9,2024-09-01,307669,60.2,48.8,Shoulder,True,synthetic
Israel,Tel Aviv,ISR,2024,10,2024-10-01,364863,63.4,51.9,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2024,11,2024-11-01,208733,43.3,17.0,Low,False,synthetic
Israel,Tel Aviv,ISR,2024,12,2024-12-01,379583,81.7,82.3,High,False,synthetic
Israel,Tel Aviv,ISR,2025,1,2025-01-01,207175,38.6,2.8,Low,True,synthetic
Israel,Tel Aviv,ISR,2025,2,2025-02-01,216202,43.1,6.3,Low,False,synthetic
Israel,Tel Aviv,ISR,2025,3,2025-03-01,215771,38.4,9.8,Low,False,synthetic
Israel,Tel Aviv,ISR,2025,4,2025-04-01,265121,59.4,39.7,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2025,5,2025-05-01,286570,61.3,38.4,Shoulder,False,synthetic
Israel,Tel Aviv,ISR,2025,6,2025-06-01,297502,74.3,52.3,High,False,synthetic
Jordan,Amman,JOR,2023,1,2023-01-01,43387,53.7,19.5,Low,False,synthetic
Jordan,Amman,JOR,2023,2,2023-02-01,51680,54.3,12.5,Low,False,synthetic
Jordan,Amman,JOR,2023,3,2023-03-01,50342,51.6,0.1,Low,False,synthetic
Jordan,Amman,JOR,2023,4,2023-04-01,61663,75.6,32.4,Shoulder,False,synthetic
Jordan,Amman,JOR,2023,5,2023-05-01,72181,81.0,36.4,Shoulder,False,synthetic
Jordan,Amman,JOR,2023,6,2023-06-01,83249,98.0,77.0,High,True,synthetic
Jordan,Amman,JOR,2023,7,2023-07-01,99625,98.0,63.0,High,False,synthetic
Jordan,Amman,JOR,2023,8,2023-08-01,78228,98.0,58.7,High,False,synthetic
Jordan,Amman,JOR,2023,9,2023-09-01,78796,76.6,45.3,Shoulder,False,synthetic
Jordan,Amman,JOR,2023,10,2023-10-01,81971,83.7,41.2,Shoulder,False,synthetic
Jordan,Amman,JOR,2023,11,2023-11-01,55139,57.7,21.9,Low,False,synthetic
Jordan,Amman,JOR,2023,12,2023-12-01,96759,95.0,65.3,High,True,synthetic
Jordan,Amman,JOR,2024,1,2024-01-01,52449,54.6,13.5,Low,False,synthetic
Jordan,Amman,JOR,2024,2,2024-02-01,48362,56.9,0.0,Low,True,synthetic
Jordan,Amman,JOR,2024,3,2024-03-01,45251,60.3,14.6,Low,False,synthetic
Jordan,Amman,JOR,2024,4,2024-04-01,77570,74.8,35.5,Shoulder,False,synthetic
Jordan,Amman,JOR,2024,5,2024-05-01,73193,75.8,33.3,Shoulder,False,synthetic
Jordan,Amman,JOR,2024,6,2024-06-01,102505,98.0,60.7,High,True,synthetic
Jordan,Amman,JOR,2024,7,2024-07-01,113224,98.0,70.4,High,False,synthetic
Jordan,Amman,JOR,2024,8,2024-08-01,134875,98.0,65.9,High,False,synthetic
Jordan,Amman,JOR,2024,9,2024-09-01,98718,89.7,52.8,Shoulder,False,synthetic
Jordan,Amman,JOR,2024,10,2024-10-01,74342,86.2,44.5,Shoulder,False,synthetic
Jordan,Amman,JOR,2024,11,2024-11-01,72481,56.4,17.1,Low,True,synthetic
Jordan,Amman,JOR,2024,12,2024-12-01,108679,89.7,54.3,High,True,synthetic
Jordan,Amman,JOR,2025,1,2025-01-01,36066,53.6,6.2,Low,False,synthetic
Jordan,Amman,JOR,2025,2,2025-02-01,50176,50.6,0.0,Low,False,synthetic
Jordan,Amman,JOR,2025,3,2025-03-01,52235,48.9,4.3,Low,False,synthetic
Jordan,Amman,JOR,2025,4,2025-04-01,84304,75.6,28.4,Shoulder,False,synthetic
Jordan,Amman,JOR,2025,5,2025-05-01,63687,78.9,37.1,Shoulder,False,synthetic
Jordan,Amman,JOR,2025,6,2025-06-01,119139,98.0,75.2,High,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,1,2023-01-01,350993,54.6,46.7,Low,True,synthetic
Saudi Arabia,Riyadh,SAU,2023,2,2023-02-01,383188,56.6,52.0,Low,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,3,2023-03-01,393120,59.3,41.9,Low,True,synthetic
Saudi Arabia,Riyadh,SAU,2023,4,2023-04-01,346169,84.4,79.3,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,5,2023-05-01,473000,75.9,77.7,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,6,2023-06-01,858342,98.0,100.0,High,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,7,2023-07-01,658177,98.0,100.0,High,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,8,2023-08-01,666475,94.0,100.0,High,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,9,2023-09-01,639393,69.1,96.3,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,10,2023-10-01,431859,75.5,80.3,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,11,2023-11-01,355067,52.1,31.1,Low,False,synthetic
Saudi Arabia,Riyadh,SAU,2023,12,2023-12-01,766437,98.0,100.0,High,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,1,2024-01-01,299743,57.7,37.3,Low,True,synthetic
Saudi Arabia,Riyadh,SAU,2024,2,2024-02-01,307557,59.8,44.8,Low,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,3,2024-03-01,333519,56.4,34.3,Low,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,4,2024-04-01,326853,69.5,54.4,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,5,2024-05-01,384282,71.5,65.4,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,6,2024-06-01,705199,98.0,100.0,High,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,7,2024-07-01,692881,97.8,100.0,High,True,synthetic
Saudi Arabia,Riyadh,SAU,2024,8,2024-08-01,775815,98.0,100.0,High,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,9,2024-09-01,449116,87.1,88.3,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,10,2024-10-01,457034,79.3,73.9,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,11,2024-11-01,389036,57.0,42.8,Low,False,synthetic
Saudi Arabia,Riyadh,SAU,2024,12,2024-12-01,739595,98.0,100.0,High,False,synthetic
Saudi Arabia,Riyadh,SAU,2025,1,2025-01-01,315973,60.4,38.3,Low,False,synthetic
Saudi Arabia,Riyadh,SAU,2025,2,2025-02-01,407694,53.3,38.7,Low,False,synthetic
Saudi Arabia,Riyadh,SAU,2025,3,2025-03-01,334541,57.9,37.6,Low,False,synthetic
Saudi Arabia,Riyadh,SAU,2025,4,2025-04-01,409895,78.0,68.8,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2025,5,2025-05-01,486922,71.9,71.6,Shoulder,False,synthetic
Saudi Arabia,Riyadh,SAU,2025,6,2025-06-01,549547,98.0,100.0,High,False,synthetic
Russia,Moscow,RUS,2023,1,2023-01-01,57569,45.1,7.4,Low,False,synthetic
Russia,Moscow,RUS,2023,2,2023-02-01,54445,52.0,10.1,Low,False,synthetic
Russia,Moscow,RUS,2023,3,2023-03-01,43466,52.5,3.3,Low,False,synthetic
Russia,Moscow,RUS,2023,4,2023-04-01,67651,69.4,23.1,Shoulder,False,synthetic
Russia,Moscow,RUS,2023,5,2023-05-01,62823,69.8,30.6,Shoulder,False,synthetic
Russia,Moscow,RUS,2023,6,2023-06-01,87097,82.6,48.7,High,False,synthetic
Russia,Moscow,RUS,2023,7,2023-07-01,109222,88.4,55.3,High,False,synthetic
Russia,Moscow,RUS,2023,8,2023-08-01,92937,77.4,36.8,High,False,synthetic
Russia,Moscow,RUS,2023,9,2023-09-01,73228,59.4,20.3,Shoulder,False,synthetic
Russia,Moscow,RUS,2023,10,2023-10-01,62832,62.3,26.1,Shoulder,False,synthetic
Russia,Moscow,RUS,2023,11,2023-11-01,44263,48.5,10.5,Low,False,synthetic
Russia,Moscow,RUS,2023,12,2023-12-01,82083,98.0,59.0,High,False,synthetic
Russia,Moscow,RUS,2024,1,2024-01-01,54327,44.6,2.5,Low,False,synthetic
Russia,Moscow,RUS,2024,2,2024-02-01,55901,41.0,0.0,Low,False,synthetic
Russia,Moscow,RUS,2024,3,2024-03-01,59353,47.9,9.6,Low,False,synthetic
Russia,Moscow,RUS,2024,4,2024-04-01,70935,72.9,38.6,Shoulder,False,synthetic
Russia,Moscow,RUS,2024,5,2024-05-01,47452,63.2,27.5,Shoulder,False,synthetic
Russia,Moscow,RUS,2024,6,2024-06-01,106459,94.2,60.1,High,False,synthetic
Russia,Moscow,RUS,2024,7,2024-07-01,85991,98.0,61.9,High,False,synthetic
Russia,Moscow,RUS,2024,8,2024-08-01,79946,97.9,64.2,High,True,synthetic
Russia,Moscow,RUS,2024,9,2024-09-01,87652,71.8,30.3,Shoulder,False,synthetic
Russia,Moscow,RUS,2024,10,2024-10-01,84882,68.7,23.2,Shoulder,True,synthetic
Russia,Moscow,RUS,2024,11,2024-11-01,42148,43.3,0.0,Low,False,synthetic
Russia,Moscow,RUS,2024,12,2024-12-01,81053,85.9,59.6,High,False,synthetic
Russia,Moscow,RUS,2025,1,2025-01-01,49350,50.0,3.7,Low,False,synthetic
Russia,Moscow,RUS,2025,2,2025-02-01,52754,48.5,17.3,Low,True,synthetic
Russia,Moscow,RUS,2025,3,2025-03-01,42409,49.4,0.0,Low,False,synthetic
Russia,Moscow,RUS,2025,4,2025-04-01,57401,62.5,22.5,Shoulder,False,synthetic
Russia,Moscow,RUS,2025,5,2025-05-01,77771,73.3,37.6,Shoulder,False,synthetic
Russia,Moscow,RUS,2025,6,2025-06-01,86911,95.0,67.8,High,False,synthetic
Norway,Oslo,NOR,2023,1,2023-01-01,380163,38.0,26.0,Low,False,synthetic
Norway,Oslo,NOR,2023,2,2023-02-01,334408,38.9,19.9,Low,False,synthetic
Norway,Oslo,NOR,2023,3,2023-03-01,426431,35.9,29.4,Low,False,synthetic
Norway,Oslo,NOR,2023,4,2023-04-01,651758,51.6,68.1,Shoulder,True,synthetic
Norway,Oslo,NOR,2023,5,2023-05-01,549538,50.1,57.9,Shoulder,False,synthetic
Norway,Oslo,NOR,2023,6,2023-06-01,844714,70.0,100.0,High,False,synthetic
Norway,Oslo,NOR,2023,7,2023-07-01,623821,76.2,99.2,High,False,synthetic
Norway,Oslo,NOR,2023,8,2023-08-01,748195,67.4,96.2,High,False,synthetic
Norway,Oslo,NOR,2023,9,2023-09-01,498988,59.7,64.4,Shoulder,False,synthetic
Norway,Oslo,NOR,2023,10,2023-10-01,698617,54.3,69.6,Shoulder,False,synthetic
Norway,Oslo,NOR,2023,11,2023-11-01,466432,43.2,43.6,Low,False,synthetic
Norway,Oslo,NOR,2023,12,2023-12-01,837426,73.2,100.0,High,False,synthetic
Norway,Oslo,NOR,2024,1,2024-01-01,423431,35.5,28.6,Low,False,synthetic
Norway,Oslo,NOR,2024,2,2024-02-01,369527,36.8,23.5,Low,False,synthetic
Norway,Oslo,NOR,2024,3,2024-03-01,306010,41.2,17.8,Low,False,synthetic
Norway,Oslo,NOR,2024,4,2024-04-01,494904,59.4,65.1,Shoulder,False,synthetic
Norway,Oslo,NOR,2024,5,2024-05-01,448345,52.4,50.6,Shoulder,False,synthetic
Norway,Oslo,NOR,2024,6,2024-06-01,719777,71.3,100.0,High,False,synthetic
Norway,Oslo,NOR,2024,7,2024-07-01,755992,64.5,100.0,High,False,synthetic
Norway,Oslo,NOR,2024,8,2024-08-01,729815,73.3,98.8,High,False,synthetic
Norway,Oslo,NOR,2024,9,2024-09-01,544406,50.0,56.6,Shoulder,False,synthetic
Norway,Oslo,NOR,2024,10,2024-10-01,687980,57.3,80.8,Shoulder,False,synthetic
Norway,Oslo,NOR,2024,11,2024-11-01,335999,41.9,44.7,Low,False,synthetic
Norway,Oslo,NOR,2024,12,2024-12-01,818340,73.0,100.0,High,False,synthetic
Norway,Oslo,NOR,2025,1,2025-01-01,318343,34.1,6.4,Low,False,synthetic
Norway,Oslo,NOR,2025,2,2025-02-01,378047,38.0,23.4,Low,False,synthetic
Norway,Oslo,NOR,2025,3,2025-03-01,342966,35.9,10.3,Low,False,synthetic
Norway,Oslo,NOR,2025,4,2025-04-01,456402,56.4,56.6,Shoulder,False,synthetic
Norway,Oslo,NOR,2025,5,2025-05-01,520521,61.9,61.4,Shoulder,False,synthetic
Norway,Oslo,NOR,2025,6,2025-06-01,719397,76.2,100.0,High,False,synthetic
Sweden,Stockholm,SWE,2023,1,2023-01-01,25621,54.1,7.9,Low,False,synthetic
Sweden,Stockholm,SWE,2023,2,2023-02-01,21973,59.2,18.6,Low,False,synthetic
Sweden,Stockholm,SWE,2023,3,2023-03-01,26158,52.9,0.3,Low,False,synthetic
Sweden,Stockholm,SWE,2023,4,2023-04-01,35197,74.7,26.0,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2023,5,2023-05-01,45960,82.1,42.5,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2023,6,2023-06-01,56335,98.0,65.4,High,False,synthetic
Sweden,Stockholm,SWE,2023,7,2023-07-01,44579,77.0,31.6,High,False,synthetic
Sweden,Stockholm,SWE,2023,8,2023-08-01,51079,90.3,46.3,High,False,synthetic
Sweden,Stockholm,SWE,2023,9,2023-09-01,31819,80.1,37.3,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2023,10,2023-10-01,34682,78.5,37.9,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2023,11,2023-11-01,28133,53.5,1.9,Low,False,synthetic
Sweden,Stockholm,SWE,2023,12,2023-12-01,47862,98.0,55.6,High,False,synthetic
Sweden,Stockholm,SWE,2024,1,2024-01-01,27797,52.5,11.2,Low,False,synthetic
Sweden,Stockholm,SWE,2024,2,2024-02-01,26430,57.4,20.5,Low,True,synthetic
Sweden,Stockholm,SWE,2024,3,2024-03-01,26832,53.6,7.3,Low,False,synthetic
Sweden,Stockholm,SWE,2024,4,2024-04-01,34159,82.7,43.7,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2024,5,2024-05-01,31672,77.3,26.5,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2024,6,2024-06-01,46577,98.0,71.7,High,False,synthetic
Sweden,Stockholm,SWE,2024,7,2024-07-01,61927,98.0,69.4,High,True,synthetic
Sweden,Stockholm,SWE,2024,8,2024-08-01,45289,93.6,60.2,High,False,synthetic
Sweden,Stockholm,SWE,2024,9,2024-09-01,40427,75.4,31.5,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2024,10,2024-10-01,32677,81.2,43.3,Shoulder,True,synthetic
Sweden,Stockholm,SWE,2024,11,2024-11-01,23980,51.0,6.4,Low,False,synthetic
Sweden,Stockholm,SWE,2024,12,2024-12-01,50221,88.3,62.7,High,False,synthetic
Sweden,Stockholm,SWE,2025,1,2025-01-01,29444,51.5,1.5,Low,False,synthetic
Sweden,Stockholm,SWE,2025,2,2025-02-01,19517,55.0,2.0,Low,True,synthetic
Sweden,Stockholm,SWE,2025,3,2025-03-01,24771,49.6,2.2,Low,False,synthetic
Sweden,Stockholm,SWE,2025,4,2025-04-01,37282,76.4,28.6,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2025,5,2025-05-01,35644,75.5,31.2,Shoulder,False,synthetic
Sweden,Stockholm,SWE,2025,6,2025-06-01,60856,98.0,67.4,High,False,synthetic
Finland,Helsinki,FIN,2023,1,2023-01-01,647625,41.7,55.6,Low,False,synthetic
Finland,Helsinki,FIN,2023,2,2023-02-01,380956,40.2,18.6,Low,False,synthetic
Finland,Helsinki,FIN,2023,3,2023-03-01,539329,35.8,36.8,Low,False,synthetic
Finland,Helsinki,FIN,2023,4,2023-04-01,769367,52.0,83.8,Shoulder,False,synthetic
Finland,Helsinki,FIN,2023,5,2023-05-01,798349,50.7,79.8,Shoulder,True,synthetic
Finland,Helsinki,FIN,2023,6,2023-06-01,1115111,68.2,100.0,High,False,synthetic
Finland,Helsinki,FIN,2023,7,2023-07-01,877601,64.7,100.0,High,False,synthetic
Finland,Helsinki,FIN,2023,8,2023-08-01,858817,72.4,100.0,High,True,synthetic
Finland,Helsinki,FIN,2023,9,2023-09-01,680112,53.5,68.0,Shoulder,False,synthetic
Finland,Helsinki,FIN,2023,10,2023-10-01,808245,55.5,87.7,Shoulder,True,synthetic
Finland,Helsinki,FIN,2023,11,2023-11-01,628899,34.1,47.0,Low,False,synthetic
Finland,Helsinki,FIN,2023,12,2023-12-01,906048,74.8,100.0,High,True,synthetic
Finland,Helsinki,FIN,2024,1,2024-01-01,564652,36.5,37.4,Low,False,synthetic
Finland,Helsinki,FIN,2024,2,2024-02-01,499480,37.7,28.6,Low,False,synthetic
Finland,Helsinki,FIN,2024,3,2024-03-01,624552,39.2,47.9,Low,False,synthetic
Finland,Helsinki,FIN,2024,4,2024-04-01,746601,51.2,72.9,Shoulder,False,synthetic
Finland,Helsinki,FIN,2024,5,2024-05-01,776683,56.1,86.1,Shoulder,True,synthetic
Finland,Helsinki,FIN,2024,6,2024-06-01,1070582,72.9,100.0,High,False,synthetic
Finland,Helsinki,FIN,2024,7,2024-07-01,1020679,89.4,100.0,High,False,synthetic
Finland,Helsinki,FIN,2024,8,2024-08-01,829341,81.8,100.0,High,False,synthetic
Finland,Helsinki,FIN,2024,9,2024-09-01,695616,55.2,68.7,Shoulder,False,synthetic
Finland,Helsinki,FIN,2024,10,2024-10-01,717604,50.6,78.8,Shoulder,False,synthetic
Finland,Helsinki,FIN,2024,11,2024-11-01,550473,41.9,47.7,Low,False,synthetic
Finland,Helsinki,FIN,2024,12,2024-12-01,1074983,72.3,100.0,High,False,synthetic
Finland,Helsinki,FIN,2025,1,2025-01-01,397576,39.9,20.8,Low,False,synthetic
Finland,Helsinki,FIN,2025,2,2025-02-01,536451,42.6,40.7,Low,False,synthetic
Finland,Helsinki,FIN,2025,3,2025-03-01,598610,37.9,39.8,Low,False,synthetic
Finland,Helsinki,FIN,2025,4,2025-04-01,779330,52.8,87.2,Shoulder,False,synthetic
Finland,Helsinki,FIN,2025,5,2025-05-01,647642,57.1,69.9,Shoulder,False,synthetic
Finland,Helsinki,FIN,2025,6,2025-06-01,1117420,73.6,100.0,High,False,synthetic
Poland,Krakow,POL,2023,1,2023-01-01,146553,56.2,26.6,Low,False,synthetic
Poland,Krakow,POL,2023,2,2023-02-01,134225,60.1,24.1,Low,True,synthetic
Poland,Krakow,POL,2023,3,2023-03-01,131957,57.6,20.4,Low,False,synthetic
Poland,Krakow,POL,2023,4,2023-04-01,257576,84.8,75.3,Shoulder,True,synthetic
Poland,Krakow,POL,2023,5,2023-05-01,155580,77.3,48.5,Shoulder,False,synthetic
Poland,Krakow,POL,2023,6,2023-06-01,193742,98.0,87.7,High,False,synthetic
Poland,Krakow,POL,2023,7,2023-07-01,298919,98.0,83.3,High,False,synthetic
Poland,Krakow,POL,2023,8,2023-08-01,338252,98.0,89.2,High,False,synthetic
Poland,Krakow,POL,2023,9,2023-09-01,232552,73.9,50.6,Shoulder,False,synthetic
Poland,Krakow,POL,2023,10,2023-10-01,199807,86.3,59.5,Shoulder,False,synthetic
Poland,Krakow,POL,2023,11,2023-11-01,140528,65.8,34.6,Low,True,synthetic
Poland,Krakow,POL,2023,12,2023-12-01,279222,98.0,76.5,High,False,synthetic
Poland,Krakow,POL,2024,1,2024-01-01,133096,48.4,11.1,Low,False,synthetic
Poland,Krakow,POL,2024,2,2024-02-01,131199,56.6,21.5,Low,False,synthetic
Poland,Krakow,POL,2024,3,2024-03-01,136642,52.0,16.1,Low,False,synthetic
Poland,Krakow,POL,2024,4,2024-04-01,171037,81.0,55.6,Shoulder,False,synthetic
Poland,Krakow,POL,2024,5,2024-05-01,269550,78.4,59.6,Shoulder,True,synthetic
Poland,Krakow,POL,2024,6,2024-06-01,219623,98.0,76.1,High,True,synthetic
Poland,Krakow,POL,2024,7,2024-07-01,236307,95.0,68.8,High,False,synthetic
Poland,Krakow,POL,2024,8,2024-08-01,290737,98.0,94.5,High,False,synthetic
Poland,Krakow,POL,2024,9,2024-09-01,213281,91.2,70.3,Shoulder,False,synthetic
Poland,Krakow,POL,2024,10,2024-10-01,197399,89.1,66.7,Shoulder,False,synthetic
Poland,Krakow,POL,2024,11,2024-11-01,150619,51.9,20.0,Low,False,synthetic
Poland,Krakow,POL,2024,12,2024-12-01,249758,98.0,75.1,High,False,synthetic
Poland,Krakow,POL,2025,1,2025-01-01,128809,68.2,35.5,Low,False,synthetic
Poland,Krakow,POL,2025,2,2025-02-01,109800,61.3,22.8,Low,False,synthetic
Poland,Krakow,POL,2025,3,2025-03-01,145400,58.4,27.8,Low,False,synthetic
Poland,Krakow,POL,2025,4,2025-04-01,202461,80.8,58.8,Shoulder,False,synthetic
Poland,Krakow,POL,2025,5,2025-05-01,230202,79.7,54.5,Shoulder,False,synthetic
Poland,Krakow,POL,2025,6,2025-06-01,286127,88.3,65.7,High,False,synthetic
Hungary,Budapest,HUN,2023,1,2023-01-01,233296,33.3,2.0,Low,False,synthetic
Hungary,Budapest,HUN,2023,2,2023-02-01,185261,31.3,0.0,Low,False,synthetic
Hungary,Budapest,HUN,2023,3,2023-03-01,191015,36.6,0.9,Low,False,synthetic
Hungary,Budapest,HUN,2023,4,2023-04-01,342253,48.6,36.7,Shoulder,False,synthetic
Hungary,Budapest,HUN,2023,5,2023-05-01,259511,47.9,23.7,Shoulder,False,synthetic
Hungary,Budapest,HUN,2023,6,2023-06-01,337982,64.8,47.8,High,False,synthetic
Hungary,Budapest,HUN,2023,7,2023-07-01,488638,60.6,67.4,High,False,synthetic
Hungary,Budapest,HUN,2023,8,2023-08-01,445704,62.8,46.6,High,False,synthetic
Hungary,Budapest,HUN,2023,9,2023-09-01,322141,50.6,23.9,Shoulder,False,synthetic
Hungary,Budapest,HUN,2023,10,2023-10-01,273061,50.0,27.3,Shoulder,False,synthetic
Hungary,Budapest,HUN,2023,11,2023-11-01,266611,35.6,13.7,Low,False,synthetic
Hungary,Budapest,HUN,2023,12,2023-12-01,607582,57.6,67.3,High,False,synthetic
Hungary,Budapest,HUN,2024,1,2024-01-01,255783,35.7,11.8,Low,False,synthetic
Hungary,Budapest,HUN,2024,2,2024-02-01,284624,33.8,15.3,Low,False,synthetic
